"segId","mainAge","licenseHeld","noClaims","gender","drivers","numCars","coverType","persMiles","numClaims","numOffences","leadTime","201504-avgMonthlyEnq","201504-enqToSale","201504-enqToClick","201504-clicksPerCLicker","201504-clickToSale","201504-pctOkResults","PctCh-Enq","Ch-enqToSale","Ch-enqToClick","Ch-ClicksPerClicker","Ch-clickToSale","Ch-okResults"
1651,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","2: 7-13",95,0.0211,0.3333,1.0833,0.3333,0.9105,-0.3372,0.0141,0.2523,-0.6194,0.2523,0.0338
1652,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","3: 14-20",73,0,0,1.2222,0,0.8973,-0.3689,-0.0029,-0.0435,-0.3865,-0.0435,0.0039
1653,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","4: 21-27",46,0.0109,0.125,1.5,0.125,0.7826,-0.5306,0.0075,0.0917,-0.2,0.0917,-0.0745
1654,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","5: 28+",34,0,0,2.2857,0,0.7826,-0.6883,-0.003,-0.0667,0.419,-0.0667,-0.0909
1672,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","1: 0","1: 0","1: 0-6",377,0.0159,0.2034,1.3898,0.2034,0.9085,-0.718,0.0037,0.0001,-0.2658,0.0001,0.0142
1673,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","1: 0","1: 0","2: 7-13",102,0.0146,0.2727,2,0.2727,0.8927,-0.6486,0.0112,0.203,0.4884,0.203,-0.0285
1674,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","1: 0","1: 0","3: 14-20",50,0,0,1,0,0.85,-0.7608,-0.0032,-0.069,-0.4138,-0.069,-0.0591
1675,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","1: 0","1: 0","4: 21-27",50,0,0,1,0,0.82,-0.6622,0,0,-0.2727,0,-0.1259
1676,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","1: 0","1: 0","5: 28+",42,0,0,1.6667,0,0.7952,-0.7299,0,0,0.4444,0,-0.1181
1684,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","1: 0-5k","2: 1+","1: 0","1: 0-6",39,0.0385,0.6,1.4,0.6,0.9103,-0.4935,0.0298,0.4182,-0.2364,0.4182,-0.0248
1696,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",419,0.0191,0.2667,1.55,0.2667,0.901,-0.5177,0.0072,0.0452,-0.0143,0.0452,-0.0123
1697,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","2: 7-13",84,0.0179,0.4286,1.2857,0.4286,0.9405,-0.6025,0.0147,0.3416,-0.5839,0.3416,0.0398
1698,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","3: 14-20",48,0,0,0,0,0.9278,-0.6616,-0.0023,-0.0667,-1.2667,-0.0667,0.0348
1699,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","4: 21-27",46,0,0,1.3333,0,0.8696,-0.6434,-0.0026,-0.0714,-0.1667,-0.0714,-0.0064
1700,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","5: 28+",46,0.011,0.1667,1,0.1667,0.8681,-0.6803,0.0063,-0.0152,-0.3636,-0.0152,-0.0054
1708,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","2: 5k-10k","2: 1+","1: 0","1: 0-6",50,0.0396,0.5,1.125,0.5,0.8119,-0.6477,0.0303,0.3095,-0.5893,0.3095,-0.1067
1719,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","2","3: 10k+","1: 0","1: 0","1: 0-6",36,0,0,1,0,0.8873,-0.584,-0.0117,-0.2727,-0.0909,-0.2727,0.0084
1740,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","1: 0-5k","1: 0","1: 0","1: 0-6",149,0.0101,0.2308,1.4615,0.2308,0.5973,-0.5722,0.0072,-0.0192,-0.1218,-0.0192,0.0212
1741,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","1: 0-5k","1: 0","1: 0","2: 7-13",41,0,0,2.5,0,0.5732,-0.5729,0,0,1.5,0,0.0732
1742,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","1: 0-5k","1: 0","1: 0","3: 14-20",25,0,0,0,0,0.54,-0.6193,0,0,-1.5,0,-0.0285
1743,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","1: 0-5k","1: 0","1: 0","4: 21-27",16,0,0,0,0,0.303,-0.6806,0,0,-1,0,-0.2196
1761,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","2: 5k-10k","1: 0","1: 0","1: 0-6",118,0.0043,0.2,1.2,0.2,0.5574,-0.4154,0.0043,0.2,-0.4667,0.2,-0.0263
1762,"1: 17-18","1: 0-4","1: 0","1","2: 2+","2: >1","3","2: 5k-10k","1: 0","1: 0","2: 7-13",26,0,0,4,0,0.6981,-0.47,0,0,2,0,0.0848
1805,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","1: 0-6",1220,0.0209,0.1667,1.6275,0.1667,0.8376,0.0549,0.0062,-0.0208,-0.0858,-0.0208,-0.0816
1806,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","2: 7-13",238,0.0063,0.0811,2.0811,0.0811,0.8505,-0.2083,0.0019,0.0291,0.6135,0.0291,-0.0928
1807,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","3: 14-20",158,0.0032,0.0417,1.4583,0.0417,0.873,-0.2164,0.0032,0.0417,-0.4053,0.0417,-0.0424
1808,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","4: 21-27",124,0,0,1.4,0,0.8434,-0.2393,0,0,0.0327,0,-0.1037
1809,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","5: 28+",185,0,0,1.3448,0,0.8432,-0.1945,0,0,-0.1713,0,-0.0798
1825,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",2671,0.009,0.1758,1.7216,0.1758,0.9418,2.3057,-0.0059,-0.0359,0.1451,-0.0359,0.0152
1826,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",1550,0.001,0.0698,1.3488,0.0698,0.9497,6.6733,-0.0023,-0.0017,-0.2583,-0.0017,0.0058
1827,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",1540,0.0003,0.0303,1.5758,0.0303,0.9519,11.19,-0.0076,-0.0486,0.0758,-0.0486,0.0205
1828,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",582,0,0,1.9048,0,0.9459,4.307,0,0,0.1905,0,0.0249
1829,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",222,0,0,1.3125,0,0.8984,0.4108,0,0,0.0792,0,0.0131
1846,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","1: 0-6",146,0.0137,0.2,1.25,0.2,0.8247,-0.0633,0.0116,0.1643,-0.4286,0.1643,-0.1087
1847,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","2: 7-13",29,0,0,1.8333,0,0.8621,-0.0842,-0.0105,-0.1,0.5333,-0.1,0.1147
1848,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","3: 14-20",38,0,0,1.5556,0,0.7368,0.0857,0,0,0.4127,0,-0.0536
1849,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","4: 21-27",26,0,0,1,0,0.7358,-0.0862,-0.0115,-0.2,-0.6,-0.2,-0.1032
1850,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","5: 28+",40,0,0,1.1111,0,0.7375,-0.0323,0,0,-0.3333,0,0.0601
1866,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","2","1: 0-5k","1: 0","1: 0","1: 0-6",139,0.0324,0.3462,1.6923,0.3462,0.777,-0.3175,0.0275,0.2462,0.159,0.2462,-0.1445
1867,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","2","1: 0-5k","1: 0","1: 0","2: 7-13",14,0,0,2,0,0.8276,-0.71,-0.0133,-0.2857,0.5714,-0.2857,-0.0657
1868,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","2","1: 0-5k","1: 0","1: 0","3: 14-20",22,0,0,2,0,0.9318,-0.2747,0,0,-1.5,0,-0.0022
1882,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",137,0.0073,0.25,1.5,0.25,0.8358,0.2417,-0.0018,0.0735,-0.2059,0.0735,-0.1038
1883,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","2","2: 5k-10k","1: 0","1: 0","2: 7-13",52,0,0,0,0,0.9515,0.8176,0,0,-1.1667,0,-0.0132
1912,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","3","1: 0-5k","1: 0","1: 0","1: 0-6",74,0.0068,0.1667,1,0.1667,0.3919,-0.25,0.0068,0.1667,-0.4,0.1667,-0.2264
1928,"1: 17-18","1: 0-4","1: 0","2","1: 1","1: 1","3","2: 5k-10k","1: 0","1: 0","1: 0-6",46,0.011,0.3333,1.3333,0.3333,0.5385,0.1667,0.011,0.3333,0,0.3333,-0.1966
1953,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","1: 0-6",2676,0.0301,0.1988,1.7321,0.1988,0.9359,-0.1817,0.0063,-0.0042,-0.0275,-0.0042,-0.0052
1954,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","2: 7-13",640,0.0094,0.0876,1.562,0.0876,0.9344,-0.2705,0.0033,0.0201,-0.2396,0.0201,-0.0048
1955,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","3: 14-20",408,0.0037,0.0375,1.6125,0.0375,0.9227,-0.3766,-0.0024,-0.0375,-0.0062,-0.0375,-0.0085
1956,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","4: 21-27",359,0.0028,0.0333,1.5,0.0333,0.9331,-0.3034,-0.0017,-0.0156,-0.1923,-0.0156,-0.0015
1957,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","5: 28+",503,0.001,0.0091,1.4182,0.0091,0.9016,-0.2738,0,-0.0027,-0.1642,-0.0027,-0.0094
1974,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",3019,0.0311,0.2222,1.7293,0.2222,0.9468,0.2715,0.0031,0.0007,-0.1001,0.0007,-0.0068
1975,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",715,0.0119,0.1118,1.8092,0.1118,0.9399,0.0273,0.0004,-0.0019,0.1647,-0.0019,-0.0194
1976,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",466,0.0075,0.0761,1.4891,0.0761,0.9538,-0.064,0.0035,0.021,-0.1255,0.021,-0.0013
1977,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",369,0.0054,0.0615,1.9692,0.0615,0.9485,-0.0255,0.001,0.0177,0.4955,0.0177,0.0189
1978,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","5: 28+",438,0.0023,0.026,1.3896,0.026,0.9246,-0.1603,0.0016,0.0171,0.0445,0.0171,-0.0134
1995,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","1: 0-6",334,0.0225,0.1974,2.0526,0.1974,0.8831,0.2553,0.0087,0.0077,0.6388,0.0077,-0.0115
1996,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","2: 7-13",104,0,0,1.2667,0,0.866,0.2246,-0.0039,-0.0667,0.1333,-0.0667,-0.0441
1997,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","3: 14-20",82,0.0061,0.0417,1.4583,0.0417,0.8712,0.1216,0.0015,-0.0139,0.125,-0.0139,0.0042
1998,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","4: 21-27",83,0,0,1.25,0,0.7771,0.3105,-0.0105,-0.125,-1,-0.125,-0.086
1999,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","5: 28+",102,0,0,1.9,0,0.7783,-0.13,-0.0029,-0.0312,-0.1,-0.0312,-0.116
2016,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","1: 0-6",271,0.0129,0.1321,1.6981,0.1321,0.9317,-0.4481,0.0007,-0.0874,0.0762,-0.0874,-0.016
2017,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","2: 7-13",58,0.0087,0.0833,1.1667,0.0833,0.8522,-0.4558,-0.0008,-0.1167,0.0333,-0.1167,-0.1037
2018,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","3: 14-20",41,0,0,1,0,0.9024,-0.3819,-0.0101,-0.2857,-1.7143,-0.2857,-0.0775
2019,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","4: 21-27",34,0.0147,0.25,1,0.25,0.7941,-0.5166,0.0147,0.25,-1,0.25,-0.1774
2020,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","5: 28+",30,0,0,1,0,0.9016,-0.6073,-0.0043,-0.1111,-0.4444,-0.1111,-0.034
2033,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",278,0.0216,0.2553,1.617,0.2553,0.9117,-0.1488,0.0063,-0.0174,0.017,-0.0174,-0.0382
2034,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","2: 5k-10k","1: 0","1: 0","2: 7-13",64,0.0078,0.1111,1.1111,0.1111,0.9062,-0.068,-0.0068,-0.2222,-0.4444,-0.2222,-0.0306
2035,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","2: 5k-10k","1: 0","1: 0","3: 14-20",23,0,0,2,0,0.8913,-0.6188,0,0,-1.3333,0,-0.07
2036,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","2: 5k-10k","1: 0","1: 0","4: 21-27",34,0.0149,0.3333,1.3333,0.3333,0.9104,-0.1106,0.0149,0.3333,-0.6667,0.3333,-0.063
2037,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","2: 5k-10k","1: 0","1: 0","5: 28+",32,0,0,1.4,0,0.9206,-0.4892,0,0,0,0,-0.0199
2053,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","2","3: 10k+","1: 0","1: 0","1: 0-6",36,0.0278,1,1,1,0.8889,0.3671,0.0151,0.8333,-0.5,0.8333,-0.0605
2066,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","1: 0-5k","1: 0","1: 0","1: 0-6",142,0.014,0.3077,1.6154,0.3077,0.614,-0.2339,0.0122,0.1648,-0.0989,0.1648,-0.11
2067,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","1: 0-5k","1: 0","1: 0","2: 7-13",35,0,0,1,0,0.4571,-0.2953,0,0,-0.6667,0,-0.2878
2068,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","1: 0-5k","1: 0","1: 0","3: 14-20",23,0,0,1,0,0.4348,-0.4435,-0.0081,-0.25,0,-0.25,-0.3636
2069,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","1: 0-5k","1: 0","1: 0","4: 21-27",19,0,0,1,0,0.3947,-0.3049,0,0,1,0,-0.3248
2070,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","1: 0-5k","1: 0","1: 0","5: 28+",21,0,0,1,0,0.5238,-0.5227,0,0,-0.3333,0,-0.1504
2084,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","2: 5k-10k","1: 0","1: 0","1: 0-6",111,0.0045,0.0769,1.3077,0.0769,0.5541,0.1978,0.0009,-0.0659,-0.2637,-0.0659,-0.2625
2085,"1: 17-18","1: 0-4","1: 0","2","1: 1","2: >1","3","2: 5k-10k","1: 0","1: 0","2: 7-13",18,0,0,0,0,0.4857,-0.2164,0,0,-3,0,-0.2755
2111,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","1: 0-6",467,0.031,0.2086,1.8417,0.2086,0.9004,-0.3649,0.0125,0.0248,0.1511,0.0248,-0.0588
2112,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","2: 7-13",85,0.0176,0.15,1.85,0.15,0.9,-0.3108,0.0122,0.0855,-0.0855,0.0855,-0.0703
2113,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","3: 14-20",80,0,0,1.1176,0,0.9503,0.0321,-0.0171,-0.2353,-0.5294,-0.2353,-0.0112
2114,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","4: 21-27",31,0,0,2,0,0.8871,-0.6339,-0.0039,-0.0417,0.5,-0.0417,-0.0853
2115,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","5: 28+",28,0,0,4,0,0.8929,-0.7711,0,0,2.25,0,-0.0772
2134,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",496,0.0484,0.2609,1.5272,0.2609,0.9234,0.0775,0.0267,0.0265,-0.3478,0.0265,-0.031
2135,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",89,0.0281,0.2,2.2,0.2,0.9551,-0.2458,0.0224,0.1355,0.3935,0.1355,-0.0167
2136,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",84,0,0,1.0909,0,0.9231,0.3067,-0.0052,-0.0714,-0.1948,-0.0714,-0.0357
2137,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",50,0.0202,0.2222,1.5556,0.2222,0.9697,0.1976,0.0202,0.2222,0,0.2222,0.002
2138,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",47,0,0,1.4375,0,1,-0.2034,0,0,0.2837,0,0.0113
2177,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","2","1: 0-5k","1: 0","1: 0","1: 0-6",54,0.0374,0.2667,1.7333,0.2667,0.785,-0.4466,0.0167,-0.1619,0.1619,-0.1619,-0.1632
2198,"1: 17-18","1: 0-4","1: 0","2","2: 2+","1: 1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",55,0.0182,0.2222,1.4444,0.2222,0.8909,-0.0934,0.0017,-0.0778,-0.8556,-0.0778,-0.0541
2291,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","1: 0-6",2544,0.0493,0.2667,1.8852,0.2667,0.9636,-0.4809,0.0076,-0.0069,0.0464,-0.0069,-0.0002
2292,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","2: 7-13",540,0.0204,0.1692,2.2,0.1692,0.9806,-0.5906,0.0065,0.0282,0.4179,0.0282,0.0111
2293,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","3: 14-20",360,0.0166,0.1481,1.4938,0.1481,0.9445,-0.4803,0.007,0.0534,-0.1649,0.0534,-0.0214
2294,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","4: 21-27",212,0.0047,0.0606,1.7273,0.0606,0.9671,-0.6726,0.0006,0.0133,0.0941,0.0133,0.0061
2295,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","5: 28+",226,0.0088,0.087,1.8043,0.087,0.9669,-0.6606,0.0058,0.0425,0.1377,0.0425,0.0218
2297,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",120,0.0788,0.3455,1.7636,0.3455,0.9793,-0.615,0.0277,0.0276,-0.1834,0.0276,0.0176
2298,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","2: 7-13",18,0,0,2.5,0,0.9167,-0.7796,-0.0163,-0.1739,0.9783,-0.1739,-0.0466
2303,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",366,0.0684,0.3597,1.8129,0.3597,0.9781,-0.1655,0.0265,0.0861,-0.003,0.0861,0.0047
2304,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",64,0.0156,0.0714,1.7143,0.0714,0.9688,-0.4,-0.0156,-0.1369,-0.0982,-0.1369,-0.0125
2305,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",40,0.0375,0.1579,1.8421,0.1579,0.9875,-0.4118,0.0228,-0.0296,0.1546,-0.0296,0.0218
2306,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","4: 21-27",23,0.0435,0.2222,2,0.2222,1,-0.5071,0.0292,0.0794,-0.0714,0.0794,0.0071
2307,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","5: 28+",24,0.0208,0.25,2.25,0.25,1,-0.561,0.0147,0.1667,0.5833,0.1667,0.0488
2309,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","2: 1+","1: 0-6",48,0.1158,0.44,1.56,0.44,0.9895,-0.4519,0.0504,0.0931,-0.6441,0.0931,0.0318
2315,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",3232,0.0545,0.2921,1.7759,0.2921,0.9777,-0.2031,0.0089,0.0176,-0.0566,0.0176,0.0107
2316,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",716,0.0161,0.1474,2.0192,0.1474,0.9797,-0.3015,0.0008,0.0135,0.1731,0.0135,0.0181
2317,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",430,0.007,0.0811,1.8243,0.0811,0.9662,-0.3551,-0.0015,-0.0043,0.1057,-0.0043,-0.0127
2318,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",306,0.0147,0.1406,1.8594,0.1406,0.9624,-0.4632,0.0077,0.0524,0.3153,0.0524,-0.0031
2319,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","5: 28+",270,0.0019,0.02,1.86,0.02,0.974,-0.4863,0.0006,0.0053,0.3012,0.0053,0.0325
2321,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",261,0.0824,0.3739,1.9652,0.3739,0.9617,-0.0589,0.0175,0.0343,0.0596,0.0343,0.0158
2322,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",42,0.0241,0.3333,1.3333,0.3333,0.9759,-0.5423,-0.0053,0.037,-0.8519,0.037,0.0311
2327,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",726,0.0496,0.3673,2.0255,0.3673,0.98,0.2843,0.0012,0.0796,0.1553,0.0796,0.0219
2328,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",123,0.0244,0.1667,1.9444,0.1667,0.9878,-0.2904,0.009,0.0417,-0.0868,0.0417,0.0167
2329,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",61,0.0328,0.1818,2.2273,0.1818,1,-0.2438,0.0287,0.1506,0.1648,0.1506,0.0372
2330,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",52,0.0192,0.1176,2.2941,0.1176,1,-0.1034,-0.0038,-0.1681,-0.1345,-0.1681,0.023
2331,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",40,0,0,2,0,0.9873,-0.4134,-0.0198,-0.1481,-0.3333,-0.1481,0.0269
2332,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","2: 1+","1: 0-6",96,0.0524,0.2941,1.4412,0.2941,0.9686,-0.2042,0.0051,0.0733,-0.2731,0.0733,0.0297
2338,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","1: 0-6",204,0.0538,0.3548,2.0968,0.3548,0.9633,0.0074,0.0242,0.1353,-0.0496,0.1353,0.0832
2339,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","2: 7-13",70,0.0071,0.125,1.625,0.125,0.9357,0.0396,-0.0127,-0.0179,-0.875,-0.0179,-0.0098
2340,"1: 17-18","1: 0-4","1: 0","2","2: 2+","2: >1","1","3: 10k+","1: 0","1: 0","3: 14-20",43,0.0116,0.0909,1.8182,0.0909,0.9302,-0.2543,0.0001,-0.0519,0.0325,-0.0519,-0.0235
